Name,Birth Country,Birth Decade,Birth Year,Gender,Latitude,Longitude,Tate URL
"Logsdail, William",United Kingdom,1/1/1850,1/1/1859,Male,53.2307,-0.540579,http://www.tate.org.uk/art/artists/william-logsdail-354
"Fisher, Melton",United Kingdom,1/1/1850,1/1/1859,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/melton-fisher-1097
"La Thangue, Henry Herbert",United Kingdom,1/1/1850,1/1/1859,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/henry-herbert-la-thangue-331
"Maccoll, Dugald Sutherland",United Kingdom,1/1/1850,1/1/1859,Male,55.8642,-4.25181,http://www.tate.org.uk/art/artists/dugald-sutherland-maccoll-360
"Williams, Terrick",United Kingdom,1/1/1860,1/1/1860,Male,53.4084,-2.99157,http://www.tate.org.uk/art/artists/terrick-williams-2149
"Hopwood, Henry Silkstone",United Kingdom,1/1/1860,1/1/1860,Male,52.6369,-1.13976,http://www.tate.org.uk/art/artists/henry-silkstone-hopwood-2193
"Walton, Edward Arthur",United Kingdom,1/1/1860,1/1/1860,Male,55.8753,-4.39154,http://www.tate.org.uk/art/artists/edward-arthur-walton-2119
"West, Walter",United Kingdom,1/1/1860,1/1/1860,Male,53.7457,-0.336741,http://www.tate.org.uk/art/artists/walter-west-2135
"John, Sir William Goscombe",United Kingdom,1/1/1860,1/1/1860,Male,51.4816,-3.17909,http://www.tate.org.uk/art/artists/sir-william-goscombe-john-1364
"Frampton, Sir George",United Kingdom,1/1/1860,1/1/1860,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/sir-george-frampton-1111
"Steer, Philip Wilson",United Kingdom,1/1/1860,1/1/1860,Male,53.39,-3.02301,http://www.tate.org.uk/art/artists/philip-wilson-steer-1990
"Taylor, Walter",United Kingdom,1/1/1860,1/1/1860,Male,53.8008,-1.54908,http://www.tate.org.uk/art/artists/walter-taylor-2028
"Solomon, Solomon J.",United Kingdom,1/1/1860,1/1/1860,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/solomon-j-solomon-1961
"Thomson, George",United Kingdom,1/1/1860,1/1/1860,Male,56.4907,-4.20265,http://www.tate.org.uk/art/artists/george-thomson-2037
"Gleichen, Feodora",United Kingdom,1/1/1860,1/1/1861,Female,51.5074,-0.127758,http://www.tate.org.uk/art/artists/feodora-gleichen-1177
"Walker, Dame Ethel",United Kingdom,1/1/1860,1/1/1861,Female,55.9533,-3.18827,http://www.tate.org.uk/art/artists/dame-ethel-walker-2115
"Cockram, George",United Kingdom,1/1/1860,1/1/1861,Male,53.39,-3.02301,http://www.tate.org.uk/art/artists/george-cockram-923
"Housman, Laurence",United Kingdom,1/1/1860,1/1/1861,Male,52.3356,-2.06191,http://www.tate.org.uk/art/artists/laurence-housman-1313
"Walker, Arthur G",United Kingdom,1/1/1860,1/1/1861,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/arthur-g-walker-2114
"Olivier, Herbert A.",United Kingdom,1/1/1860,1/1/1861,Male,50.9174,0.483679,http://www.tate.org.uk/art/artists/herbert-a-olivier-1715
"Holroyd, Sir Charles",United Kingdom,1/1/1860,1/1/1861,Male,53.8008,-1.54908,http://www.tate.org.uk/art/artists/sir-charles-holroyd-1305
"Dixon, Harry",United Kingdom,1/1/1860,1/1/1861,Male,51.6565,-0.39032,http://www.tate.org.uk/art/artists/harry-dixon-1013
"Crawhall, Joseph",United Kingdom,1/1/1860,1/1/1861,Male,55.1688,-1.68749,http://www.tate.org.uk/art/artists/joseph-crawhall-957
"Glendening, Alfred",United Kingdom,1/1/1860,1/1/1861,Male,51.2787,0.521725,http://www.tate.org.uk/art/artists/alfred-glendening-1179
"Toft, Albert",United Kingdom,1/1/1860,1/1/1862,Male,52.4862,-1.8904,http://www.tate.org.uk/art/artists/albert-toft-2051
"Livens, Horace Mann",United Kingdom,1/1/1860,1/1/1862,Male,51.3762,-0.098234,http://www.tate.org.uk/art/artists/horace-mann-livens-1520
"Pegram, Henry Alfred",United Kingdom,1/1/1860,1/1/1862,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/henry-alfred-pegram-1751
"Bundy, Edgar",United Kingdom,1/1/1860,1/1/1862,Male,50.8225,-0.137163,http://www.tate.org.uk/art/artists/edgar-bundy-831
"Robinson, Frederick Cayley",United Kingdom,1/1/1860,1/1/1862,Male,51.4861,-0.310117,http://www.tate.org.uk/art/artists/frederick-cayley-robinson-1857
"Greiffenhagen, Maurice",United Kingdom,1/1/1860,1/1/1862,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/maurice-greiffenhagen-1218
"Tonks, Henry",United Kingdom,1/1/1860,1/1/1862,Male,52.4118,-1.77761,http://www.tate.org.uk/art/artists/henry-tonks-2055
"Sichel, Ernest Leopold",United Kingdom,1/1/1860,1/1/1862,Male,53.796,-1.7594,http://www.tate.org.uk/art/artists/ernest-leopold-sichel-1939
"Joseph, Lily D.",United Kingdom,1/1/1860,1/1/1863,Female,51.4986,-0.0691276,http://www.tate.org.uk/art/artists/lily-d-joseph-1376
"Pirie, Sir George",United Kingdom,1/1/1860,1/1/1863,Male,55.4241,-5.60537,http://www.tate.org.uk/art/artists/sir-george-pirie-1775
"Shannon, Charles",United Kingdom,1/1/1860,1/1/1863,Male,53.2179,-0.19997,http://www.tate.org.uk/art/artists/charles-shannon-1931
"Maitland, Paul",United Kingdom,1/1/1860,1/1/1863,Male,51.4851,-0.174936,http://www.tate.org.uk/art/artists/paul-maitland-1559
"Bell, Robert Anning",United Kingdom,1/1/1860,1/1/1863,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/robert-anning-bell-729
"Draper, Herbert",United Kingdom,1/1/1860,1/1/1863,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/herbert-draper-1029
"Studd, Arthur",United Kingdom,1/1/1860,1/1/1863,Male,52.7401,-1.14059,http://www.tate.org.uk/art/artists/arthur-studd-2008
"Carter, William",United Kingdom,1/1/1860,1/1/1863,Male,52.6475,0.687481,http://www.tate.org.uk/art/artists/william-carter-870
"Bland, Beatrice",United Kingdom,1/1/1860,1/1/1864,Female,53.2179,-0.19997,http://www.tate.org.uk/art/artists/beatrice-bland-766
"Mann, Harrington",United Kingdom,1/1/1860,1/1/1864,Male,55.8642,-4.25181,http://www.tate.org.uk/art/artists/harrington-mann-1569
"Olsson, Julius",United Kingdom,1/1/1860,1/1/1864,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/julius-olsson-1717
"Pringle, John Quinton",United Kingdom,1/1/1860,1/1/1864,Male,55.8642,-4.25181,http://www.tate.org.uk/art/artists/john-quinton-pringle-1799
"De Belleroche, Count Albert",United Kingdom,1/1/1860,1/1/1864,Male,51.6214,-3.94365,http://www.tate.org.uk/art/artists/count-albert-de-belleroche-734
"Fox Pitt, Douglas",United Kingdom,1/1/1860,1/1/1864,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/douglas-fox-pitt-1108
"Wardle, Arthur",United Kingdom,1/1/1860,1/1/1864,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/arthur-wardle-2120
"May, Phil",United Kingdom,1/1/1860,1/1/1864,Male,53.8008,-1.54908,http://www.tate.org.uk/art/artists/phil-may-1600
"Pickard, Louise",United Kingdom,1/1/1860,1/1/1865,Female,53.7457,-0.336741,http://www.tate.org.uk/art/artists/louise-pickard-1770
"Cameron, Sir David",United Kingdom,1/1/1860,1/1/1865,Male,55.8642,-4.25181,http://www.tate.org.uk/art/artists/sir-david-cameron-851
"Spencelayh, Charles",United Kingdom,1/1/1860,1/1/1865,Male,51.388,0.506721,http://www.tate.org.uk/art/artists/charles-spencelayh-1975
"Bevan, Robert",United Kingdom,1/1/1860,1/1/1865,Male,50.8279,-0.168749,http://www.tate.org.uk/art/artists/robert-bevan-748
"Emanuel, Frank L.",United Kingdom,1/1/1860,1/1/1865,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/frank-l-emanuel-1056
"Mayor, Fred",United Kingdom,1/1/1860,1/1/1865,Male,54.2504,-1.47086,http://www.tate.org.uk/art/artists/fred-mayor-1601
"Kerr-Lawson, James",United Kingdom,1/1/1860,1/1/1865,Male,56.223,-2.70054,http://www.tate.org.uk/art/artists/james-kerr-lawson-1401
"Potter, Helen Beatrix",United Kingdom,1/1/1860,1/1/1866,Female,51.5074,-0.127758,http://www.tate.org.uk/art/artists/helen-beatrix-potter-1794
"Davis, Lady",United Kingdom,1/1/1860,1/1/1866,Female,51.5074,-0.127758,http://www.tate.org.uk/art/artists/lady-davis-nee-mary-halford-2285
"Atwood, Clare",United Kingdom,1/1/1860,1/1/1866,Female,51.4613,-0.303742,http://www.tate.org.uk/art/artists/clare-atwood-674
"Jack, Richard",United Kingdom,1/1/1860,1/1/1866,Male,54.9069,-1.3838,http://www.tate.org.uk/art/artists/richard-jack-1344
"Briggs, Ernest",United Kingdom,1/1/1860,1/1/1866,Male,56.4743,-2.86653,http://www.tate.org.uk/art/artists/ernest-briggs-811
"Fry, Roger",United Kingdom,1/1/1860,1/1/1866,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/roger-fry-1129
"Lee, Sydney",United Kingdom,1/1/1860,1/1/1866,Male,53.4808,-2.24263,http://www.tate.org.uk/art/artists/sydney-lee-1486
"Pryde, James",United Kingdom,1/1/1860,1/1/1866,Male,55.9533,-3.18827,http://www.tate.org.uk/art/artists/james-pryde-1804
"Brown, Sir Arnesby",United Kingdom,1/1/1860,1/1/1866,Male,52.9548,-1.15811,http://www.tate.org.uk/art/artists/sir-arnesby-brown-821
"How, Beatrice",United Kingdom,1/1/1860,1/1/1867,Female,51.0167,-4.20667,http://www.tate.org.uk/art/artists/beatrice-how-1316
"Raven-Hill, Leonard",United Kingdom,1/1/1860,1/1/1867,Male,51.3758,-2.3599,http://www.tate.org.uk/art/artists/leonard-raven-hill-1816
"Moira, Gerald",United Kingdom,1/1/1860,1/1/1867,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/gerald-moira-1650
"Fehr, Henry C",United Kingdom,1/1/1860,1/1/1867,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/henry-c-fehr-1085
"Russell, Sir Walter",United Kingdom,1/1/1860,1/1/1867,Male,51.7003,0.108655,http://www.tate.org.uk/art/artists/sir-walter-russell-1884
"Muirhead, David",United Kingdom,1/1/1860,1/1/1867,Male,55.9533,-3.18827,http://www.tate.org.uk/art/artists/david-muirhead-1676
"Rackham, Arthur",United Kingdom,1/1/1860,1/1/1867,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/arthur-rackham-1811
"Adams, Harry William",United Kingdom,1/1/1860,1/1/1868,Male,52.1936,-2.22158,http://www.tate.org.uk/art/artists/harry-william-adams-626
"Furse, Charles Wellington",United Kingdom,1/1/1860,1/1/1868,Male,51.4315,-0.515525,http://www.tate.org.uk/art/artists/charles-wellington-furse-1134
"Conder, Charles",United Kingdom,1/1/1860,1/1/1868,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/charles-conder-934
"Gray, Ronald",United Kingdom,1/1/1860,1/1/1868,Male,51.4851,-0.174936,http://www.tate.org.uk/art/artists/ronald-gray-1208
"Bishop, Henry",United Kingdom,1/1/1860,1/1/1868,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/henry-bishop-755
"Peacock, Ralph",United Kingdom,1/1/1860,1/1/1868,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/ralph-peacock-1748
"Holmes, Sir Charles John",United Kingdom,1/1/1860,1/1/1868,Male,53.7632,-2.70309,http://www.tate.org.uk/art/artists/sir-charles-john-holmes-1304
"Mackintosh, Charles Rennie",United Kingdom,1/1/1860,1/1/1868,Male,55.8642,-4.25181,http://www.tate.org.uk/art/artists/charles-rennie-mackintosh-1548
"Kemp-Welch, Lucy",United Kingdom,1/1/1860,1/1/1869,Female,50.7192,-1.88077,http://www.tate.org.uk/art/artists/lucy-kemp-welch-1397
"Gere, Charles M.",United Kingdom,1/1/1860,1/1/1869,Male,51.8642,-2.23816,http://www.tate.org.uk/art/artists/charles-m-gere-1153
"Bayes, Walter",United Kingdom,1/1/1860,1/1/1869,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/walter-bayes-713
"Spencer Watson, George",United Kingdom,1/1/1860,1/1/1869,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/george-spencer-watson-2124
"Sullivan, Edmund J.",United Kingdom,1/1/1860,1/1/1869,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/edmund-j-sullivan-2010
"Tweed, John",United Kingdom,1/1/1860,1/1/1869,Male,55.8642,-4.25181,http://www.tate.org.uk/art/artists/john-tweed-2078
"McEvoy, Mary",United Kingdom,1/1/1870,1/1/1870,Female,52.7325,-7.39686,http://www.tate.org.uk/art/artists/mary-mcevoy-1606
"Alexander, Edwin",United Kingdom,1/1/1870,1/1/1870,Male,55.9533,-3.18827,http://www.tate.org.uk/art/artists/edwin-alexander-640
"De Glehn, Wilfred Gabriel",United Kingdom,1/1/1870,1/1/1870,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/wilfred-gabriel-de-glehn-2192
"Gibb, Phelan",United Kingdom,1/1/1870,1/1/1870,Male,55.4127,-1.7063,http://www.tate.org.uk/art/artists/phelan-gibb-1161
"Hughes-Stanton, Sir Herbert",United Kingdom,1/1/1870,1/1/1870,Male,51.4851,-0.174936,http://www.tate.org.uk/art/artists/sir-herbert-hughes-stanton-1324
"Ratcliffe, William",United Kingdom,1/1/1870,1/1/1870,Male,52.614,0.886402,http://www.tate.org.uk/art/artists/william-ratcliffe-1814
"Sargant, Francis W.",United Kingdom,1/1/1870,1/1/1870,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/francis-w-sargant-1898
"Yeats, Jack Butler",United Kingdom,1/1/1870,1/1/1871,Male,54.3413,-5.74849,http://www.tate.org.uk/art/artists/jack-butler-yeats-2178
"Peploe, Samuel John",United Kingdom,1/1/1870,1/1/1871,Male,55.9533,-3.18827,http://www.tate.org.uk/art/artists/samuel-john-peploe-1756
"Talmage, Algernon",United Kingdom,1/1/1870,1/1/1871,Male,51.7612,-1.24647,http://www.tate.org.uk/art/artists/algernon-talmage-2020
"Wiens, Stephen M.",United Kingdom,1/1/1870,1/1/1871,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/stephen-m-wiens-2144
"Watson, Harry",United Kingdom,1/1/1870,1/1/1871,Male,54.2831,-0.399752,http://www.tate.org.uk/art/artists/harry-watson-2123
"Wood, F. Derwent",United Kingdom,1/1/1870,1/1/1871,Male,54.6013,-3.13471,http://www.tate.org.uk/art/artists/f-derwent-wood-2168
"Friedenson, Arthur",United Kingdom,1/1/1870,1/1/1872,Male,53.8008,-1.54908,http://www.tate.org.uk/art/artists/arthur-friedenson-1121
"Rothenstein, Sir William",United Kingdom,1/1/1870,1/1/1872,Male,53.796,-1.7594,http://www.tate.org.uk/art/artists/sir-william-rothenstein-1874
"Nicholson, Sir William",United Kingdom,1/1/1870,1/1/1872,Male,53.0765,-0.81,http://www.tate.org.uk/art/artists/sir-william-nicholson-1703
"Jackson, F. Ernest",United Kingdom,1/1/1870,1/1/1872,Male,53.6458,-1.78503,http://www.tate.org.uk/art/artists/f-ernest-jackson-1348
"Bayes, Gilbert",United Kingdom,1/1/1870,1/1/1872,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/gilbert-bayes-712
"Speed, Harold",United Kingdom,1/1/1870,1/1/1872,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/harold-speed-1974
"Shackleton, William",United Kingdom,1/1/1870,1/1/1872,Male,53.796,-1.7594,http://www.tate.org.uk/art/artists/william-shackleton-1928
"Frampton, Edward Reginald",United Kingdom,1/1/1870,1/1/1872,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/edward-reginald-frampton-1110
"Beardsley, Aubrey",United Kingdom,1/1/1870,1/1/1872,Male,50.8225,-0.137163,http://www.tate.org.uk/art/artists/aubrey-beardsley-716
"Beerbohm, Sir Max",United Kingdom,1/1/1870,1/1/1872,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/sir-max-beerbohm-722
"Pears, Charles",United Kingdom,1/1/1870,1/1/1873,Male,53.6917,-1.30865,http://www.tate.org.uk/art/artists/charles-pears-2200
"Leslie, Alexander J.",United Kingdom,1/1/1870,1/1/1873,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/alexander-j-leslie-1496
"Watt, George Fiddes",United Kingdom,1/1/1870,1/1/1873,Male,57.1497,-2.09428,http://www.tate.org.uk/art/artists/george-fiddes-watt-2125
"Poole, Henry",United Kingdom,1/1/1870,1/1/1873,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/henry-poole-1787
"Jamieson, Alexander",United Kingdom,1/1/1870,1/1/1873,Male,55.8642,-4.25181,http://www.tate.org.uk/art/artists/alexander-jamieson-1353
"Parker, Harold",United Kingdom,1/1/1870,1/1/1873,Male,51.8156,-0.8084,http://www.tate.org.uk/art/artists/harold-parker-1741
"Young-Hunter, John",United Kingdom,1/1/1870,1/1/1874,Male,55.8642,-4.25181,http://www.tate.org.uk/art/artists/john-young-hunter-1326
"Fergusson, J.D.",United Kingdom,1/1/1870,1/1/1874,Male,56.4907,-4.20265,http://www.tate.org.uk/art/artists/jd-fergusson-1089
"Knight, Harold",United Kingdom,1/1/1870,1/1/1874,Male,52.9548,-1.15811,http://www.tate.org.uk/art/artists/harold-knight-1423
"Appleyard, Fred",United Kingdom,1/1/1870,1/1/1874,Male,54.5742,-1.23496,http://www.tate.org.uk/art/artists/fred-appleyard-656
"Dodd, Francis",United Kingdom,1/1/1870,1/1/1874,Male,53.3094,-4.63304,http://www.tate.org.uk/art/artists/francis-dodd-1015
"Turner, Alfred",United Kingdom,1/1/1870,1/1/1874,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/alfred-turner-2076
"Churchill, Sir Winston",United Kingdom,1/1/1870,1/1/1874,Male,51.8414,-1.36097,http://www.tate.org.uk/art/artists/sir-winston-churchill-907
"Cheston, Evelyn",United Kingdom,1/1/1870,1/1/1875,Female,54.5959,-5.93009,http://www.tate.org.uk/art/artists/evelyn-cheston-898
"Prout, Margaret Fisher",United Kingdom,1/1/1870,1/1/1875,Female,51.4851,-0.174936,http://www.tate.org.uk/art/artists/margaret-fisher-prout-1803
"James, A. Gosset",United Kingdom,1/1/1870,1/1/1875,Male,52.3555,-1.17432,http://www.tate.org.uk/art/artists/a-gosset-james-1352
"Belcher, George",United Kingdom,1/1/1870,1/1/1875,Male,51.4309,-0.0936496,http://www.tate.org.uk/art/artists/george-belcher-725
"Connard, Philip",United Kingdom,1/1/1870,1/1/1875,Male,53.6457,-3.01011,http://www.tate.org.uk/art/artists/philip-connard-935
"Hardie, Martin",United Kingdom,1/1/1870,1/1/1875,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/martin-hardie-2620
"John, Gwen",United Kingdom,1/1/1870,1/1/1876,Female,51.8005,-4.97132,http://www.tate.org.uk/art/artists/gwen-john-1363
"Henry, Paul",United Kingdom,1/1/1870,1/1/1876,Male,54.5973,-5.93012,http://www.tate.org.uk/art/artists/paul-henry-11037
"Eves, Reginald G",United Kingdom,1/1/1870,1/1/1876,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/reginald-g-eves-1074
"Garbe, Richard",United Kingdom,1/1/1870,1/1/1876,Male,53.1563,-1.57502,http://www.tate.org.uk/art/artists/richard-garbe-1139
"Gilman, Harold",United Kingdom,1/1/1870,1/1/1876,Male,51.0587,-2.94991,http://www.tate.org.uk/art/artists/harold-gilman-1172
"Knight, Dame Laura",United Kingdom,1/1/1870,1/1/1877,Female,52.8984,-1.26978,http://www.tate.org.uk/art/artists/dame-laura-knight-1424
"Hunter, Leslie",United Kingdom,1/1/1870,1/1/1877,Male,55.836,-5.05579,http://www.tate.org.uk/art/artists/leslie-hunter-1327
"Cowper, Frank Cadogan",United Kingdom,1/1/1870,1/1/1877,Male,50.8982,-1.18843,http://www.tate.org.uk/art/artists/frank-cadogan-cowper-950
"Tyrwhitt, Ursula",United Kingdom,1/1/1870,1/1/1878,Female,51.7406,0.048348,http://www.tate.org.uk/art/artists/ursula-tyrwhitt-2080
"Fearon, Hilda",United Kingdom,1/1/1870,1/1/1878,Female,51.3222,-0.205046,http://www.tate.org.uk/art/artists/hilda-fearon-1083
"John, Augustus, OM",United Kingdom,1/1/1870,1/1/1878,Male,51.6727,-4.70358,http://www.tate.org.uk/art/artists/augustus-john-om-1362
"Oakley, Alfred J.",United Kingdom,1/1/1870,1/1/1878,Male,51.6286,-0.748229,http://www.tate.org.uk/art/artists/alfred-j-oakley-1711
"Spurrier, Steven",United Kingdom,1/1/1870,1/1/1878,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/steven-spurrier-1981
"McEvoy, Ambrose",United Kingdom,1/1/1870,1/1/1878,Male,51.2463,-1.99221,http://www.tate.org.uk/art/artists/ambrose-mcevoy-1605
"Benson, Abraham Harris",United Kingdom,1/1/1870,1/1/1878,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/abraham-harris-benson-740
"Dick, Sir William Reid",United Kingdom,1/1/1870,1/1/1878,Male,55.8642,-4.25181,http://www.tate.org.uk/art/artists/sir-william-reid-dick-1003
"Bell, Vanessa",United Kingdom,1/1/1870,1/1/1879,Female,51.501,-0.193279,http://www.tate.org.uk/art/artists/vanessa-bell-731
"Manson, James Bolivar",United Kingdom,1/1/1870,1/1/1879,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/james-bolivar-manson-1570
"Smith, Sir Matthew",United Kingdom,1/1/1870,1/1/1879,Male,53.727,-1.85754,http://www.tate.org.uk/art/artists/sir-matthew-smith-1958
"Henderson, Elsie Marian",United Kingdom,1/1/1880,1/1/1880,Female,50.768,0.290472,http://www.tate.org.uk/art/artists/elsie-marian-henderson-1267
"Park, John A.",United Kingdom,1/1/1880,1/1/1880,Male,53.7632,-2.70309,http://www.tate.org.uk/art/artists/john-a-park-1740
"Beeton, Alan",United Kingdom,1/1/1880,1/1/1880,Male,51.5557,-0.176203,http://www.tate.org.uk/art/artists/alan-beeton-723
"Whitney-Smith, Edwin",United Kingdom,1/1/1880,1/1/1880,Male,51.3758,-2.3599,http://www.tate.org.uk/art/artists/edwin-whitney-smith-2143
"Dugdale, Thomas",United Kingdom,1/1/1880,1/1/1880,Male,53.7486,-2.48753,http://www.tate.org.uk/art/artists/thomas-dugdale-1039
"Morley, Harry",United Kingdom,1/1/1880,1/1/1881,Male,52.6369,-1.13976,http://www.tate.org.uk/art/artists/harry-morley-1664
"Stevenson, James",United Kingdom,1/1/1880,1/1/1881,Male,53.1934,-2.89308,http://www.tate.org.uk/art/artists/james-stevenson-1999
"Rutherston, Albert",United Kingdom,1/1/1880,1/1/1881,Male,53.796,-1.7594,http://www.tate.org.uk/art/artists/albert-rutherston-1885
"Gill, Eric",United Kingdom,1/1/1880,1/1/1882,Male,50.8225,-0.137163,http://www.tate.org.uk/art/artists/eric-gill-1168
"Brett, The Hon. Dorothy",United Kingdom,1/1/1880,1/1/1883,Female,51.5074,-0.127758,http://www.tate.org.uk/art/artists/the-hon-dorothy-brett-809
"Tryon, Wyndham",United Kingdom,1/1/1880,1/1/1883,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/wyndham-tryon-2070
"Nicholls, Bertram",United Kingdom,1/1/1880,1/1/1883,Male,53.969,-2.62769,http://www.tate.org.uk/art/artists/bertram-nicholls-1701
"Brundrit, Reginald",United Kingdom,1/1/1880,1/1/1883,Male,53.4084,-2.99157,http://www.tate.org.uk/art/artists/reginald-brundrit-825
"Currie, John S.",United Kingdom,1/1/1880,1/1/1884,Male,52.3555,-1.17432,http://www.tate.org.uk/art/artists/john-s-currie-968
"Gill, Macdonald",United Kingdom,1/1/1880,1/1/1884,Male,50.8225,-0.137163,http://www.tate.org.uk/art/artists/macdonald-gill-1169
"Philpot, Glyn Warren",United Kingdom,1/1/1880,1/1/1884,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/glyn-warren-philpot-1765
"Sheringham, George",United Kingdom,1/1/1880,1/1/1884,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/george-sheringham-1937
"Saunders, Helen",United Kingdom,1/1/1880,1/1/1885,Female,51.5074,-0.127758,http://www.tate.org.uk/art/artists/helen-saunders-1899
"Schwabe, Randolph",United Kingdom,1/1/1880,1/1/1885,Male,53.4808,-2.24263,http://www.tate.org.uk/art/artists/randolph-schwabe-1911
"Grant, Duncan",United Kingdom,1/1/1880,1/1/1885,Male,56.4907,-4.20265,http://www.tate.org.uk/art/artists/duncan-grant-1203
"Jagger, Charles Sargeant",United Kingdom,1/1/1880,1/1/1885,Male,52.3555,-1.17432,http://www.tate.org.uk/art/artists/charles-sargeant-jagger-1351
"Mason, Arnold",United Kingdom,1/1/1880,1/1/1885,Male,53.39,-3.02301,http://www.tate.org.uk/art/artists/arnold-mason-1588
"Unwin, Francis",United Kingdom,1/1/1880,1/1/1885,Male,50.9586,-2.37867,http://www.tate.org.uk/art/artists/francis-unwin-2088
"Cowie, James",United Kingdom,1/1/1880,1/1/1886,Male,57.5397,-2.33172,http://www.tate.org.uk/art/artists/james-cowie-949
"Procter, Ernest",United Kingdom,1/1/1880,1/1/1886,Male,55.0176,-1.42558,http://www.tate.org.uk/art/artists/ernest-procter-1802
"Strang, Ian",United Kingdom,1/1/1880,1/1/1886,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/ian-strang-2003
"Lightfoot, Maxwell Gordon",United Kingdom,1/1/1880,1/1/1886,Male,53.4084,-2.99157,http://www.tate.org.uk/art/artists/maxwell-gordon-lightfoot-1510
"Seabrooke, Elliott",United Kingdom,1/1/1880,1/1/1886,Male,51.7668,0.475776,http://www.tate.org.uk/art/artists/elliott-seabrooke-1918
"Lowry, L.S.",United Kingdom,1/1/1880,1/1/1887,Male,52.3555,-1.17432,http://www.tate.org.uk/art/artists/ls-lowry-1533
"Smart, Edgar Rowley",United Kingdom,1/1/1880,1/1/1887,Male,53.5028,-2.23711,http://www.tate.org.uk/art/artists/edgar-rowley-smart-1952
"Milne, Malcolm",United Kingdom,1/1/1880,1/1/1887,Male,52.3555,-1.17432,http://www.tate.org.uk/art/artists/malcolm-milne-1637
"Innes, James Dickson",United Kingdom,1/1/1880,1/1/1887,Male,51.6809,-4.16025,http://www.tate.org.uk/art/artists/james-dickson-innes-1336
"Kennington, Eric",United Kingdom,1/1/1880,1/1/1888,Male,51.4851,-0.174936,http://www.tate.org.uk/art/artists/eric-kennington-1399
"Ledward, Gilbert",United Kingdom,1/1/1880,1/1/1888,Male,51.4851,-0.174936,http://www.tate.org.uk/art/artists/gilbert-ledward-1485
"Carline, Sydney",United Kingdom,1/1/1880,1/1/1888,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/sydney-carline-863
"Dobson, Frank",United Kingdom,1/1/1880,1/1/1888,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/frank-dobson-1014
"Moss, Marlow",United Kingdom,1/1/1880,1/1/1889,Female,51.3148,-0.55995,http://www.tate.org.uk/art/artists/marlow-moss-1671
"Cundell, Nora L.M.",United Kingdom,1/1/1880,1/1/1889,Female,51.5074,-0.127758,http://www.tate.org.uk/art/artists/nora-lm-cundell-967
"Nash, Paul",United Kingdom,1/1/1880,1/1/1889,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/paul-nash-1690
"Nevinson, Christopher Richard Wynne",United Kingdom,1/1/1880,1/1/1889,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/christopher-richard-wynne-nevinson-1697
